TRANSAKCIJE;MERITVE;LETO;DATA
..Končna potrošnja;Prispevek k letni rasti obsega BDP (odstotne točke);2020;-2.445222
..Končna potrošnja;Prispevek k letni rasti obsega BDP (odstotne točke);2021;6.568173
..Končna potrošnja;Prispevek k letni rasti obsega BDP (odstotne točke);2022;2.571873
..Končna potrošnja;Prispevek k letni rasti obsega BDP (odstotne točke);2023;0.53751
..Končna potrošnja;Prispevek k letni rasti obsega BDP (odstotne točke);2024;2.475208
..Končna potrošnja;Implicitni deflator (predhodno leto=100);1995;"""..."""
..Končna potrošnja;Implicitni deflator (predhodno leto=100);1996;111.055359
..Končna potrošnja;Implicitni deflator (predhodno leto=100);1997;108.563556
..Končna potrošnja;Implicitni deflator (predhodno leto=100);1998;106.925733
..Končna potrošnja;Implicitni deflator (predhodno leto=100);1999;106.823654
..Končna potrošnja;Implicitni deflator (predhodno leto=100);2000;107.920439
..Končna potrošnja;Implicitni deflator (predhodno leto=100);2001;108.48308
..Končna potrošnja;Implicitni deflator (predhodno leto=100);2002;107.403415
..Končna potrošnja;Implicitni deflator (predhodno leto=100);2003;105.605676
..Končna potrošnja;Implicitni deflator (predhodno leto=100);2004;103.345058
..Končna potrošnja;Implicitni deflator (predhodno leto=100);2005;102.358817
..Končna potrošnja;Implicitni deflator (predhodno leto=100);2006;102.634545
..Končna potrošnja;Implicitni deflator (predhodno leto=100);2007;103.668943
..Končna potrošnja;Implicitni deflator (predhodno leto=100);2008;106.022379
..Končna potrošnja;Implicitni deflator (predhodno leto=100);2009;100.788768
..Končna potrošnja;Implicitni deflator (predhodno leto=100);2010;101.990648
..Končna potrošnja;Implicitni deflator (predhodno leto=100);2011;102.484387
..Končna potrošnja;Implicitni deflator (predhodno leto=100);2012;101.230427
..Končna potrošnja;Implicitni deflator (predhodno leto=100);2013;100.759824
..Končna potrošnja;Implicitni deflator (predhodno leto=100);2014;99.830044
..Končna potrošnja;Implicitni deflator (predhodno leto=100);2015;99.489512
..Končna potrošnja;Implicitni deflator (predhodno leto=100);2016;100.432325
..Končna potrošnja;Implicitni deflator (predhodno leto=100);2017;101.728654
..Končna potrošnja;Implicitni deflator (predhodno leto=100);2018;102.312039
..Končna potrošnja;Implicitni deflator (predhodno leto=100);2019;102.144487
..Končna potrošnja;Implicitni deflator (predhodno leto=100);2020;100.999943
..Končna potrošnja;Implicitni deflator (predhodno leto=100);2021;103.953559
..Končna potrošnja;Implicitni deflator (predhodno leto=100);2022;107.91708
..Končna potrošnja;Implicitni deflator (predhodno leto=100);2023;107.838201
..Končna potrošnja;Implicitni deflator (predhodno leto=100);2024;102.467815
....Končna potrošnja gospodinjstev;Tekoče cene (mio EUR);1995;6119.936654
....Končna potrošnja gospodinjstev;Tekoče cene (mio EUR);1996;6946.026009
....Končna potrošnja gospodinjstev;Tekoče cene (mio EUR);1997;7762.496386
....Končna potrošnja gospodinjstev;Tekoče cene (mio EUR);1998;8525.178483
....Končna potrošnja gospodinjstev;Tekoče cene (mio EUR);1999;9653.891754
....Končna potrošnja gospodinjstev;Tekoče cene (mio EUR);2000;10307.851409
....Končna potrošnja gospodinjstev;Tekoče cene (mio EUR);2001;11369.518997
....Končna potrošnja gospodinjstev;Tekoče cene (mio EUR);2002;12457.57405
....Končna potrošnja gospodinjstev;Tekoče cene (mio EUR);2003;13609.095716
....Končna potrošnja gospodinjstev;Tekoče cene (mio EUR);2004;14395.167695
....Končna potrošnja gospodinjstev;Tekoče cene (mio EUR);2005;15042.338894
....Končna potrošnja gospodinjstev;Tekoče cene (mio EUR);2006;15619.920485
....Končna potrošnja gospodinjstev;Tekoče cene (mio EUR);2007;17373.275757
....Končna potrošnja gospodinjstev;Tekoče cene (mio EUR);2008;18824.176129
....Končna potrošnja gospodinjstev;Tekoče cene (mio EUR);2009;19164.000024
....Končna potrošnja gospodinjstev;Tekoče cene (mio EUR);2010;19746.979559
....Končna potrošnja gospodinjstev;Tekoče cene (mio EUR);2011;20301.318115
....Končna potrošnja gospodinjstev;Tekoče cene (mio EUR);2012;20225.447393
....Končna potrošnja gospodinjstev;Tekoče cene (mio EUR);2013;19712.16788
....Končna potrošnja gospodinjstev;Tekoče cene (mio EUR);2014;19915.744611
....Končna potrošnja gospodinjstev;Tekoče cene (mio EUR);2015;20242.399612
....Končna potrošnja gospodinjstev;Tekoče cene (mio EUR);2016;20965.934528
....Končna potrošnja gospodinjstev;Tekoče cene (mio EUR);2017;21821.127952
....Končna potrošnja gospodinjstev;Tekoče cene (mio EUR);2018;23012.658877
....Končna potrošnja gospodinjstev;Tekoče cene (mio EUR);2019;24620.044398
....Končna potrošnja gospodinjstev;Tekoče cene (mio EUR);2020;23002.529517
....Končna potrošnja gospodinjstev;Tekoče cene (mio EUR);2021;26278.816862
....Končna potrošnja gospodinjstev;Tekoče cene (mio EUR);2022;30341.668016
....Končna potrošnja gospodinjstev;Tekoče cene (mio EUR);2023;32665.160521
....Končna potrošnja gospodinjstev;Tekoče cene (mio EUR);2024;33900.092885
....Končna potrošnja gospodinjstev;Tekoče cene (% od BDP);1995;57.908281
....Končna potrošnja gospodinjstev;Tekoče cene (% od BDP);1996;57.279013
....Končna potrošnja gospodinjstev;Tekoče cene (% od BDP);1997;56.19951
....Končna potrošnja gospodinjstev;Tekoče cene (% od BDP);1998;55.752747
....Končna potrošnja gospodinjstev;Tekoče cene (% od BDP);1999;56.29277
....Končna potrošnja gospodinjstev;Tekoče cene (% od BDP);2000;55.028269
....Končna potrošnja gospodinjstev;Tekoče cene (% od BDP);2001;54.302013
....Končna potrošnja gospodinjstev;Tekoče cene (% od BDP);2002;53.528861
....Končna potrošnja gospodinjstev;Tekoče cene (% od BDP);2003;53.629062
....Končna potrošnja gospodinjstev;Tekoče cene (% od BDP);2004;52.497101
....Končna potrošnja gospodinjstev;Tekoče cene (% od BDP);2005;52.039287
....Končna potrošnja gospodinjstev;Tekoče cene (% od BDP);2006;49.912765
....Končna potrošnja gospodinjstev;Tekoče cene (% od BDP);2007;49.727569
....Končna potrošnja gospodinjstev;Tekoče cene (% od BDP);2008;49.875866
....Končna potrošnja gospodinjstev;Tekoče cene (% od BDP);2009;53.485384
....Končna potrošnja gospodinjstev;Tekoče cene (% od BDP);2010;54.775459
....Končna potrošnja gospodinjstev;Tekoče cene (% od BDP);2011;55.193302
....Končna potrošnja gospodinjstev;Tekoče cene (% od BDP);2012;56.285648
....Končna potrošnja gospodinjstev;Tekoče cene (% od BDP);2013;54.693327
....Končna potrošnja gospodinjstev;Tekoče cene (% od BDP);2014;53.435055
....Končna potrošnja gospodinjstev;Tekoče cene (% od BDP);2015;52.586006
....Končna potrošnja gospodinjstev;Tekoče cene (% od BDP);2016;52.397604
....Končna potrošnja gospodinjstev;Tekoče cene (% od BDP);2017;51.192688
....Končna potrošnja gospodinjstev;Tekoče cene (% od BDP);2018;50.619063
....Končna potrošnja gospodinjstev;Tekoče cene (% od BDP);2019;51.125119
....Končna potrošnja gospodinjstev;Tekoče cene (% od BDP);2020;49.215168
....Končna potrošnja gospodinjstev;Tekoče cene (% od BDP);2021;50.514187
....Končna potrošnja gospodinjstev;Tekoče cene (% od BDP);2022;53.316331
....Končna potrošnja gospodinjstev;Tekoče cene (% od BDP);2023;51.078229
....Končna potrošnja gospodinjstev;Tekoče cene (% od BDP);2024;50.621224
....Končna potrošnja gospodinjstev;Stalne cene predhodnega leta (mio EUR);1995;"""..."""
....Končna potrošnja gospodinjstev;Stalne cene predhodnega leta (mio EUR);1996;6269.210099
....Končna potrošnja gospodinjstev;Stalne cene predhodnega leta (mio EUR);1997;7162.693034
....Končna potrošnja gospodinjstev;Stalne cene predhodnega leta (mio EUR);1998;7972.056192
....Končna potrošnja gospodinjstev;Stalne cene predhodnega leta (mio EUR);1999;9070.522769
....Končna potrošnja gospodinjstev;Stalne cene predhodnega leta (mio EUR);2000;9593.413484
....Končna potrošnja gospodinjstev;Stalne cene predhodnega leta (mio EUR);2001;10573.64348
....Končna potrošnja gospodinjstev;Stalne cene predhodnega leta (mio EUR);2002;11577.638488
....Končna potrošnja gospodinjstev;Stalne cene predhodnega leta (mio EUR);2003;12930.242556
....Končna potrošnja gospodinjstev;Stalne cene predhodnega leta (mio EUR);2004;13984.503838
....Končna potrošnja gospodinjstev;Stalne cene predhodnega leta (mio EUR);2005;14723.673339
....Končna potrošnja gospodinjstev;Stalne cene predhodnega leta (mio EUR);2006;15261.111864
....Končna potrošnja gospodinjstev;Stalne cene predhodnega leta (mio EUR);2007;16696.346934
....Končna potrošnja gospodinjstev;Stalne cene predhodnega leta (mio EUR);2008;17828.853875
....Končna potrošnja gospodinjstev;Stalne cene predhodnega leta (mio EUR);2009;19221.569613
....Končna potrošnja gospodinjstev;Stalne cene predhodnega leta (mio EUR);2010;19343.958126
....Končna potrošnja gospodinjstev;Stalne cene predhodnega leta (mio EUR);2011;19859.790143
....Končna potrošnja gospodinjstev;Stalne cene predhodnega leta (mio EUR);2012;19823.003586
....Končna potrošnja gospodinjstev;Stalne cene predhodnega leta (mio EUR);2013;19439.082057
....Končna potrošnja gospodinjstev;Stalne cene predhodnega leta (mio EUR);2014;19929.184701
....Končna potrošnja gospodinjstev;Stalne cene predhodnega leta (mio EUR);2015;20412.200144
....Končna potrošnja gospodinjstev;Stalne cene predhodnega leta (mio EUR);2016;21071.094921
....Končna potrošnja gospodinjstev;Stalne cene predhodnega leta (mio EUR);2017;21490.842671
....Končna potrošnja gospodinjstev;Stalne cene predhodnega leta (mio EUR);2018;22557.775607
....Končna potrošnja gospodinjstev;Stalne cene predhodnega leta (mio EUR);2019;24288.503394
....Končna potrošnja gospodinjstev;Stalne cene predhodnega leta (mio EUR);2020;23092.0543
....Končna potrošnja gospodinjstev;Stalne cene predhodnega leta (mio EUR);2021;25410.987992
....Končna potrošnja gospodinjstev;Stalne cene predhodnega leta (mio EUR);2022;27591.202204
....Končna potrošnja gospodinjstev;Stalne cene predhodnega leta (mio EUR);2023;30389.994623
....Končna potrošnja gospodinjstev;Stalne cene predhodnega leta (mio EUR);2024;33203.352278
....Končna potrošnja gospodinjstev;Stalne cene, referenčno leto 2010 (mio EUR);1995;13170.864323
....Končna potrošnja gospodinjstev;Stalne cene, referenčno leto 2010 (mio EUR);1996;13492.119329
....Končna potrošnja gospodinjstev;Stalne cene, referenčno leto 2010 (mio EUR);1997;13912.9783
....Končna potrošnja gospodinjstev;Stalne cene, referenčno leto 2010 (mio EUR);1998;14288.579251
....Končna potrošnja gospodinjstev;Stalne cene, referenčno leto 2010 (mio EUR);1999;15202.600588
....Končna potrošnja gospodinjstev;Stalne cene, referenčno leto 2010 (mio EUR);2000;15107.36159
....Končna potrošnja gospodinjstev;Stalne cene, referenčno leto 2010 (mio EUR);2001;15496.91095
....Končna potrošnja gospodinjstev;Stalne cene, referenčno leto 2010 (mio EUR);2002;15780.582512
....Končna potrošnja gospodinjstev;Stalne cene, referenčno leto 2010 (mio EUR);2003;16379.333467
....Končna potrošnja gospodinjstev;Stalne cene, referenčno leto 2010 (mio EUR);2004;16831.158845
....Končna potrošnja gospodinjstev;Stalne cene, referenčno leto 2010 (mio EUR);2005;17215.255147
....Končna potrošnja gospodinjstev;Stalne cene, referenčno leto 2010 (mio EUR);2006;17465.630605
....Končna potrošnja gospodinjstev;Stalne cene, referenčno leto 2010 (mio EUR);2007;18669.251761
....Končna potrošnja gospodinjstev;Stalne cene, referenčno leto 2010 (mio EUR);2008;19158.814161
....Končna potrošnja gospodinjstev;Stalne cene, referenčno leto 2010 (mio EUR);2009;19563.272122
....Končna potrošnja gospodinjstev;Stalne cene, referenčno leto 2010 (mio EUR);2010;19746.979559
....Končna potrošnja gospodinjstev;Stalne cene, referenčno leto 2010 (mio EUR);2011;19859.790143
....Končna potrošnja gospodinjstev;Stalne cene, referenčno leto 2010 (mio EUR);2012;19391.87835
....Končna potrošnja gospodinjstev;Stalne cene, referenčno leto 2010 (mio EUR);2013;18637.922176
....Končna potrošnja gospodinjstev;Stalne cene, referenčno leto 2010 (mio EUR);2014;18843.112322
....Končna potrošnja gospodinjstev;Stalne cene, referenčno leto 2010 (mio EUR);2015;19312.829501
....Končna potrošnja gospodinjstev;Stalne cene, referenčno leto 2010 (mio EUR);2016;20103.46952
....Končna potrošnja gospodinjstev;Stalne cene, referenčno leto 2010 (mio EUR);2017;20606.784782
....Končna potrošnja gospodinjstev;Stalne cene, referenčno leto 2010 (mio EUR);2018;21302.438083
....Končna potrošnja gospodinjstev;Stalne cene, referenčno leto 2010 (mio EUR);2019;22483.466271
....Končna potrošnja gospodinjstev;Stalne cene, referenčno leto 2010 (mio EUR);2020;21088.0783
....Končna potrošnja gospodinjstev;Stalne cene, referenčno leto 2010 (mio EUR);2021;23296.085939
....Končna potrošnja gospodinjstev;Stalne cene, referenčno leto 2010 (mio EUR);2022;24459.511289
....Končna potrošnja gospodinjstev;Stalne cene, referenčno leto 2010 (mio EUR);2023;24498.469107
....Končna potrošnja gospodinjstev;Stalne cene, referenčno leto 2010 (mio EUR);2024;24902.106313
....Končna potrošnja gospodinjstev;Letna sprememba obsega (%);1995;"""..."""
....Končna potrošnja gospodinjstev;Letna sprememba obsega (%);1996;2.439134
....Končna potrošnja gospodinjstev;Letna sprememba obsega (%);1997;3.119295
....Končna potrošnja gospodinjstev;Letna sprememba obsega (%);1998;2.699644
....Končna potrošnja gospodinjstev;Letna sprememba obsega (%);1999;6.396866
....Končna potrošnja gospodinjstev;Letna sprememba obsega (%);2000;-0.626465
....Končna potrošnja gospodinjstev;Letna sprememba obsega (%);2001;2.57854
....Končna potrošnja gospodinjstev;Letna sprememba obsega (%);2002;1.830504
....Končna potrošnja gospodinjstev;Letna sprememba obsega (%);2003;3.794226
....Končna potrošnja gospodinjstev;Letna sprememba obsega (%);2004;2.758509
....Končna potrošnja gospodinjstev;Letna sprememba obsega (%);2005;2.282055
....Končna potrošnja gospodinjstev;Letna sprememba obsega (%);2006;1.454381
....Končna potrošnja gospodinjstev;Letna sprememba obsega (%);2007;6.89137
....Končna potrošnja gospodinjstev;Letna sprememba obsega (%);2008;2.622293
....Končna potrošnja gospodinjstev;Letna sprememba obsega (%);2009;2.11108
....Končna potrošnja gospodinjstev;Letna sprememba obsega (%);2010;0.939042
....Končna potrošnja gospodinjstev;Letna sprememba obsega (%);2011;0.57128
....Končna potrošnja gospodinjstev;Letna sprememba obsega (%);2012;-2.356076
....Končna potrošnja gospodinjstev;Letna sprememba obsega (%);2013;-3.888
....Končna potrošnja gospodinjstev;Letna sprememba obsega (%);2014;1.100928
....Končna potrošnja gospodinjstev;Letna sprememba obsega (%);2015;2.492779
....Končna potrošnja gospodinjstev;Letna sprememba obsega (%);2016;4.093859
....Končna potrošnja gospodinjstev;Letna sprememba obsega (%);2017;2.503624
....Končna potrošnja gospodinjstev;Letna sprememba obsega (%);2018;3.375846
....Končna potrošnja gospodinjstev;Letna sprememba obsega (%);2019;5.544099
....Končna potrošnja gospodinjstev;Letna sprememba obsega (%);2020;-6.206285
....Končna potrošnja gospodinjstev;Letna sprememba obsega (%);2021;10.470407
....Končna potrošnja gospodinjstev;Letna sprememba obsega (%);2022;4.994081
....Končna potrošnja gospodinjstev;Letna sprememba obsega (%);2023;0.159275
....Končna potrošnja gospodinjstev;Letna sprememba obsega (%);2024;1.647602
....Končna potrošnja gospodinjstev;Prispevek k letni rasti obsega BDP (odstotne točke);1995;"""..."""
....Končna potrošnja gospodinjstev;Prispevek k letni rasti obsega BDP (odstotne točke);1996;1.41246
....Končna potrošnja gospodinjstev;Prispevek k letni rasti obsega BDP (odstotne točke);1997;1.786701
....Končna potrošnja gospodinjstev;Prispevek k letni rasti obsega BDP (odstotne točke);1998;1.517187
....Končna potrošnja gospodinjstev;Prispevek k letni rasti obsega BDP (odstotne točke);1999;3.566429
....Končna potrošnja gospodinjstev;Prispevek k letni rasti obsega BDP (odstotne točke);2000;-0.352655
....Končna potrošnja gospodinjstev;Prispevek k letni rasti obsega BDP (odstotne točke);2001;1.418926
....Končna potrošnja gospodinjstev;Prispevek k letni rasti obsega BDP (odstotne točke);2002;0.994
....Končna potrošnja gospodinjstev;Prispevek k letni rasti obsega BDP (odstotne točke);2003;2.031006
....Končna potrošnja gospodinjstev;Prispevek k letni rasti obsega BDP (odstotne točke);2004;1.479362
....Končna potrošnja gospodinjstev;Prispevek k letni rasti obsega BDP (odstotne točke);2005;1.198013
....Končna potrošnja gospodinjstev;Prispevek k letni rasti obsega BDP (odstotne točke);2006;0.75685
....Končna potrošnja gospodinjstev;Prispevek k letni rasti obsega BDP (odstotne točke);2007;3.439673
....Končna potrošnja gospodinjstev;Prispevek k letni rasti obsega BDP (odstotne točke);2008;1.304002
....Končna potrošnja gospodinjstev;Prispevek k letni rasti obsega BDP (odstotne točke);2009;1.05292
....Končna potrošnja gospodinjstev;Prispevek k letni rasti obsega BDP (odstotne točke);2010;0.50225
....Končna potrošnja gospodinjstev;Prispevek k letni rasti obsega BDP (odstotne točke);2011;0.312921
....Končna potrošnja gospodinjstev;Prispevek k letni rasti obsega BDP (odstotne točke);2012;-1.300396
....Končna potrošnja gospodinjstev;Prispevek k letni rasti obsega BDP (odstotne točke);2013;-2.188386
