STATISTIČNA REGIJA;STAROSTNI RAZRED;MESEC;DATA
Posavska;40-44;2020M11;4682
Posavska;40-44;2020M12;4664
Posavska;40-44;2021M01;4639
Posavska;40-44;2021M02;4668
Posavska;40-44;2021M03;4706
Posavska;40-44;2021M04;4709
Posavska;40-44;2021M05;4732
Posavska;40-44;2021M06;4736
Posavska;40-44;2021M07;4722
Posavska;40-44;2021M08;4718
Posavska;40-44;2021M09;4712
Posavska;40-44;2021M10;4721
Posavska;40-44;2021M11;4719
Posavska;40-44;2021M12;4748
Posavska;40-44;2022M01;4728
Posavska;40-44;2022M02;4717
Posavska;40-44;2022M03;4724
Posavska;40-44;2022M04;4731
Posavska;40-44;2022M05;4727
Posavska;40-44;2022M06;4757
Posavska;40-44;2022M07;4743
Posavska;40-44;2022M08;4759
Posavska;40-44;2022M09;4750
Posavska;40-44;2022M10;4748
Posavska;40-44;2022M11;4726
Posavska;40-44;2022M12;4768
Posavska;40-44;2023M01;4774
Posavska;40-44;2023M02;4768
Posavska;40-44;2023M03;4794
Posavska;40-44;2023M04;4780
Posavska;40-44;2023M05;4801
Posavska;40-44;2023M06;4811
Posavska;40-44;2023M07;4795
Posavska;40-44;2023M08;4781
Posavska;40-44;2023M09;4785
Posavska;40-44;2023M10;4781
Posavska;40-44;2023M11;4782
Posavska;40-44;2023M12;4786
Posavska;40-44;2024M01;4783
Posavska;40-44;2024M02;4771
Posavska;40-44;2024M03;4795
Posavska;40-44;2024M04;4774
Posavska;40-44;2024M05;4780
Posavska;40-44;2024M06;4763
Posavska;40-44;2024M07;4716
Posavska;40-44;2024M08;4706
Posavska;40-44;2024M09;4694
Posavska;40-44;2024M10;4666
Posavska;40-44;2024M11;4664
Posavska;40-44;2024M12;4650
Posavska;40-44;2025M01;4670
Posavska;45-49;2010M01;4417
Posavska;45-49;2010M02;4402
Posavska;45-49;2010M03;4405
Posavska;45-49;2010M04;4468
Posavska;45-49;2010M05;4477
Posavska;45-49;2010M06;4531
Posavska;45-49;2010M07;4513
Posavska;45-49;2010M08;4491
Posavska;45-49;2010M09;4538
Posavska;45-49;2010M10;4520
Posavska;45-49;2010M11;4531
Posavska;45-49;2010M12;4533
Posavska;45-49;2011M01;4569
Posavska;45-49;2011M02;4562
Posavska;45-49;2011M03;4551
Posavska;45-49;2011M04;4578
Posavska;45-49;2011M05;4565
Posavska;45-49;2011M06;4573
Posavska;45-49;2011M07;4563
Posavska;45-49;2011M08;4582
Posavska;45-49;2011M09;4557
Posavska;45-49;2011M10;4519
Posavska;45-49;2011M11;4508
Posavska;45-49;2011M12;4466
Posavska;45-49;2012M01;4429
Posavska;45-49;2012M02;4440
Posavska;45-49;2012M03;4453
Posavska;45-49;2012M04;4470
Posavska;45-49;2012M05;4471
Posavska;45-49;2012M06;4467
Posavska;45-49;2012M07;4442
Posavska;45-49;2012M08;4442
Posavska;45-49;2012M09;4454
Posavska;45-49;2012M10;4427
Posavska;45-49;2012M11;4416
Posavska;45-49;2012M12;4376
Posavska;45-49;2013M01;4392
Posavska;45-49;2013M02;4421
Posavska;45-49;2013M03;4401
Posavska;45-49;2013M04;4424
Posavska;45-49;2013M05;4437
Posavska;45-49;2013M06;4410
Posavska;45-49;2013M07;4390
Posavska;45-49;2013M08;4388
Posavska;45-49;2013M09;4425
Posavska;45-49;2013M10;4442
Posavska;45-49;2013M11;4432
Posavska;45-49;2013M12;4389
Posavska;45-49;2014M01;4240
Posavska;45-49;2014M02;4225
Posavska;45-49;2014M03;4213
Posavska;45-49;2014M04;4329
Posavska;45-49;2014M05;4313
Posavska;45-49;2014M06;4306
Posavska;45-49;2014M07;4309
Posavska;45-49;2014M08;4277
Posavska;45-49;2014M09;4311
Posavska;45-49;2014M10;4287
Posavska;45-49;2014M11;4286
Posavska;45-49;2014M12;4246
Posavska;45-49;2015M01;4540
Posavska;45-49;2015M02;4513
Posavska;45-49;2015M03;4560
Posavska;45-49;2015M04;4538
Posavska;45-49;2015M05;4520
Posavska;45-49;2015M06;4510
Posavska;45-49;2015M07;4514
Posavska;45-49;2015M08;4518
Posavska;45-49;2015M09;4474
Posavska;45-49;2015M10;4475
Posavska;45-49;2015M11;4494
Posavska;45-49;2015M12;4427
Posavska;45-49;2016M01;4368
Posavska;45-49;2016M02;4378
Posavska;45-49;2016M03;4405
Posavska;45-49;2016M04;4411
Posavska;45-49;2016M05;4422
Posavska;45-49;2016M06;4394
Posavska;45-49;2016M07;4354
Posavska;45-49;2016M08;4348
Posavska;45-49;2016M09;4373
Posavska;45-49;2016M10;4370
Posavska;45-49;2016M11;4350
Posavska;45-49;2016M12;4300
Posavska;45-49;2017M01;4279
Posavska;45-49;2017M02;4305
Posavska;45-49;2017M03;4341
Posavska;45-49;2017M04;4435
Posavska;45-49;2017M05;4419
Posavska;45-49;2017M06;4441
Posavska;45-49;2017M07;4443
Posavska;45-49;2017M08;4463
Posavska;45-49;2017M09;4476
Posavska;45-49;2017M10;4485
Posavska;45-49;2017M11;4495
Posavska;45-49;2017M12;4429
Posavska;45-49;2018M01;4389
Posavska;45-49;2018M02;4350
Posavska;45-49;2018M03;4418
Posavska;45-49;2018M04;4473
Posavska;45-49;2018M05;4458
Posavska;45-49;2018M06;4494
Posavska;45-49;2018M07;4482
Posavska;45-49;2018M08;4507
Posavska;45-49;2018M09;4517
Posavska;45-49;2018M10;4557
Posavska;45-49;2018M11;4577
Posavska;45-49;2018M12;4595
Posavska;45-49;2019M01;4543
Posavska;45-49;2019M02;4552
Posavska;45-49;2019M03;4591
Posavska;45-49;2019M04;4568
Posavska;45-49;2019M05;4576
Posavska;45-49;2019M06;4592
Posavska;45-49;2019M07;4596
Posavska;45-49;2019M08;4639
Posavska;45-49;2019M09;4676
Posavska;45-49;2019M10;4685
Posavska;45-49;2019M11;4693
Posavska;45-49;2019M12;4661
Posavska;45-49;2020M01;4563
Posavska;45-49;2020M02;4570
Posavska;45-49;2020M03;4572
Posavska;45-49;2020M04;4589
Posavska;45-49;2020M05;4589
Posavska;45-49;2020M06;4574
Posavska;45-49;2020M07;4591
Posavska;45-49;2020M08;4598
Posavska;45-49;2020M09;4638
Posavska;45-49;2020M10;4632
Posavska;45-49;2020M11;4612
Posavska;45-49;2020M12;4601
Posavska;45-49;2021M01;4523
Posavska;45-49;2021M02;4532
Posavska;45-49;2021M03;4567
Posavska;45-49;2021M04;4581
Posavska;45-49;2021M05;4600
Posavska;45-49;2021M06;4640
Posavska;45-49;2021M07;4636
Posavska;45-49;2021M08;4646
Posavska;45-49;2021M09;4679
Posavska;45-49;2021M10;4690
Posavska;45-49;2021M11;4689
Posavska;45-49;2021M12;4685
Posavska;45-49;2022M01;4670
Posavska;45-49;2022M02;4692
Posavska;45-49;2022M03;4694
Posavska;45-49;2022M04;4681
Posavska;45-49;2022M05;4748
Posavska;45-49;2022M06;4770
Posavska;45-49;2022M07;4748
Posavska;45-49;2022M08;4734
Posavska;45-49;2022M09;4773
Posavska;45-49;2022M10;4775
Posavska;45-49;2022M11;4771
Posavska;45-49;2022M12;4785
Posavska;45-49;2023M01;4768
Posavska;45-49;2023M02;4771
Posavska;45-49;2023M03;4773
Posavska;45-49;2023M04;4807
Posavska;45-49;2023M05;4813
Posavska;45-49;2023M06;4811
Posavska;45-49;2023M07;4824
Posavska;45-49;2023M08;4823
Posavska;45-49;2023M09;4826
Posavska;45-49;2023M10;4831
Posavska;45-49;2023M11;4830
Posavska;45-49;2023M12;4824
Posavska;45-49;2024M01;4825
Posavska;45-49;2024M02;4865
Posavska;45-49;2024M03;4903
Posavska;45-49;2024M04;4924
Posavska;45-49;2024M05;4923
Posavska;45-49;2024M06;4932
Posavska;45-49;2024M07;4953
Posavska;45-49;2024M08;4947
Posavska;45-49;2024M09;4965
Posavska;45-49;2024M10;4997
Posavska;45-49;2024M11;4996
Posavska;45-49;2024M12;5008
Posavska;45-49;2025M01;5013
Posavska;50-54;2010M01;3751
Posavska;50-54;2010M02;3749
Posavska;50-54;2010M03;3766
Posavska;50-54;2010M04;3823
Posavska;50-54;2010M05;3831
Posavska;50-54;2010M06;3833
Posavska;50-54;2010M07;3810
Posavska;50-54;2010M08;3774
Posavska;50-54;2010M09;3789
Posavska;50-54;2010M10;3787
Posavska;50-54;2010M11;3793
Posavska;50-54;2010M12;3717
Posavska;50-54;2011M01;3810
Posavska;50-54;2011M02;3841
Posavska;50-54;2011M03;3887
Posavska;50-54;2011M04;3895
Posavska;50-54;2011M05;3884
Posavska;50-54;2011M06;3891
Posavska;50-54;2011M07;3887
Posavska;50-54;2011M08;3906
Posavska;50-54;2011M09;3904
Posavska;50-54;2011M10;3912
Posavska;50-54;2011M11;3920
Posavska;50-54;2011M12;3925
Posavska;50-54;2012M01;3914
Posavska;50-54;2012M02;3886
Posavska;50-54;2012M03;3921
Posavska;50-54;2012M04;3958
Posavska;50-54;2012M05;4004
Posavska;50-54;2012M06;4000
Posavska;50-54;2012M07;3980
Posavska;50-54;2012M08;4003
Posavska;50-54;2012M09;4013
Posavska;50-54;2012M10;4007
Posavska;50-54;2012M11;4001
Posavska;50-54;2012M12;3941
Posavska;50-54;2013M01;3937
Posavska;50-54;2013M02;3942
Posavska;50-54;2013M03;4004
Posavska;50-54;2013M04;4068
Posavska;50-54;2013M05;4089
Posavska;50-54;2013M06;4103
Posavska;50-54;2013M07;4105
Posavska;50-54;2013M08;4087
Posavska;50-54;2013M09;4110
Posavska;50-54;2013M10;4133
Posavska;50-54;2013M11;4139
Posavska;50-54;2013M12;4067
Posavska;50-54;2014M01;3929
Posavska;50-54;2014M02;3947
Posavska;50-54;2014M03;3982
Posavska;50-54;2014M04;4103
Posavska;50-54;2014M05;4133
Posavska;50-54;2014M06;4137
Posavska;50-54;2014M07;4096
Posavska;50-54;2014M08;4137
Posavska;50-54;2014M09;4145
Posavska;50-54;2014M10;4137
Posavska;50-54;2014M11;4167
Posavska;50-54;2014M12;4151
Posavska;50-54;2015M01;4468
Posavska;50-54;2015M02;4481
Posavska;50-54;2015M03;4487
Posavska;50-54;2015M04;4499
Posavska;50-54;2015M05;4507
Posavska;50-54;2015M06;4522
Posavska;50-54;2015M07;4505
Posavska;50-54;2015M08;4516
Posavska;50-54;2015M09;4567
Posavska;50-54;2015M10;4505
Posavska;50-54;2015M11;4512
Posavska;50-54;2015M12;4515
Posavska;50-54;2016M01;4453
Posavska;50-54;2016M02;4472
Posavska;50-54;2016M03;4478
Posavska;50-54;2016M04;4501
Posavska;50-54;2016M05;4507
Posavska;50-54;2016M06;4517
Posavska;50-54;2016M07;4474
Posavska;50-54;2016M08;4477
Posavska;50-54;2016M09;4475
Posavska;50-54;2016M10;4462
Posavska;50-54;2016M11;4483
Posavska;50-54;2016M12;4416
Posavska;50-54;2017M01;4394
Posavska;50-54;2017M02;4439
Posavska;50-54;2017M03;4473
Posavska;50-54;2017M04;4567
Posavska;50-54;2017M05;4590
Posavska;50-54;2017M06;4610
Posavska;50-54;2017M07;4589
Posavska;50-54;2017M08;4612
Posavska;50-54;2017M09;4615
Posavska;50-54;2017M10;4600
Posavska;50-54;2017M11;4599
Posavska;50-54;2017M12;4577
Posavska;50-54;2018M01;4583
Posavska;50-54;2018M02;4610
Posavska;50-54;2018M03;4667
Posavska;50-54;2018M04;4744
Posavska;50-54;2018M05;4741
Posavska;50-54;2018M06;4748
Posavska;50-54;2018M07;4696
Posavska;50-54;2018M08;4684
Posavska;50-54;2018M09;4708
Posavska;50-54;2018M10;4754
Posavska;50-54;2018M11;4768
Posavska;50-54;2018M12;4737
Posavska;50-54;2019M01;4689
Posavska;50-54;2019M02;4724
Posavska;50-54;2019M03;4717
Posavska;50-54;2019M04;4701
Posavska;50-54;2019M05;4698
Posavska;50-54;2019M06;4684
Posavska;50-54;2019M07;4654
Posavska;50-54;2019M08;4648
Posavska;50-54;2019M09;4666
Posavska;50-54;2019M10;4680
Posavska;50-54;2019M11;4663
Posavska;50-54;2019M12;4648
Posavska;50-54;2020M01;4469
Posavska;50-54;2020M02;4469
Posavska;50-54;2020M03;4467
Posavska;50-54;2020M04;4443
Posavska;50-54;2020M05;4426
Posavska;50-54;2020M06;4411
Posavska;50-54;2020M07;4444
Posavska;50-54;2020M08;4449
Posavska;50-54;2020M09;4411
Posavska;50-54;2020M10;4449
Posavska;50-54;2020M11;4445
Posavska;50-54;2020M12;4394
Posavska;50-54;2021M01;4353
Posavska;50-54;2021M02;4359
Posavska;50-54;2021M03;4388
Posavska;50-54;2021M04;4399
Posavska;50-54;2021M05;4391
Posavska;50-54;2021M06;4386
Posavska;50-54;2021M07;4400
Posavska;50-54;2021M08;4404
Posavska;50-54;2021M09;4428
Posavska;50-54;2021M10;4458
Posavska;50-54;2021M11;4463
Posavska;50-54;2021M12;4453
Posavska;50-54;2022M01;4422
Posavska;50-54;2022M02;4429
Posavska;50-54;2022M03;4429
Posavska;50-54;2022M04;4433
Posavska;50-54;2022M05;4414
Posavska;50-54;2022M06;4427
Posavska;50-54;2022M07;4440
Posavska;50-54;2022M08;4439
Posavska;50-54;2022M09;4455
Posavska;50-54;2022M10;4475
Posavska;50-54;2022M11;4483
Posavska;50-54;2022M12;4470
Posavska;50-54;2023M01;4428
Posavska;50-54;2023M02;4410
Posavska;50-54;2023M03;4419
Posavska;50-54;2023M04;4419
Posavska;50-54;2023M05;4441
Posavska;50-54;2023M06;4454
Posavska;50-54;2023M07;4448
Posavska;50-54;2023M08;4484
Posavska;50-54;2023M09;4507
Posavska;50-54;2023M10;4528
Posavska;50-54;2023M11;4548
Posavska;50-54;2023M12;4587
Posavska;50-54;2024M01;4593
Posavska;50-54;2024M02;4588
Posavska;50-54;2024M03;4607
Posavska;50-54;2024M04;4600
Posavska;50-54;2024M05;4639
Posavska;50-54;2024M06;4657
Posavska;50-54;2024M07;4657
Posavska;50-54;2024M08;4683
Posavska;50-54;2024M09;4706
Posavska;50-54;2024M10;4701
Posavska;50-54;2024M11;4725
Posavska;50-54;2024M12;4697
Posavska;50-54;2025M01;4705
Posavska;55-59;2010M01;1918
Posavska;55-59;2010M02;1928
Posavska;55-59;2010M03;1956
Posavska;55-59;2010M04;1989
Posavska;55-59;2010M05;1975
Posavska;55-59;2010M06;1990
Posavska;55-59;2010M07;1969
Posavska;55-59;2010M08;1973
Posavska;55-59;2010M09;1981
Posavska;55-59;2010M10;1900
Posavska;55-59;2010M11;1880
Posavska;55-59;2010M12;1591
Posavska;55-59;2011M01;1664
Posavska;55-59;2011M02;1683
Posavska;55-59;2011M03;1720
Posavska;55-59;2011M04;1749
Posavska;55-59;2011M05;1773
Posavska;55-59;2011M06;1830
Posavska;55-59;2011M07;1837
Posavska;55-59;2011M08;1852
Posavska;55-59;2011M09;1878
Posavska;55-59;2011M10;1874
Posavska;55-59;2011M11;1897
Posavska;55-59;2011M12;1897
Posavska;55-59;2012M01;1873
Posavska;55-59;2012M02;1915
Posavska;55-59;2012M03;1950
Posavska;55-59;2012M04;1989
Posavska;55-59;2012M05;2028
Posavska;55-59;2012M06;2069
Posavska;55-59;2012M07;2046
Posavska;55-59;2012M08;2061
Posavska;55-59;2012M09;2040
Posavska;55-59;2012M10;2044
Posavska;55-59;2012M11;2030
Posavska;55-59;2012M12;1918
Posavska;55-59;2013M01;1989
Posavska;55-59;2013M02;2007
Posavska;55-59;2013M03;2027
Posavska;55-59;2013M04;2049
Posavska;55-59;2013M05;2088
Posavska;55-59;2013M06;2117
Posavska;55-59;2013M07;2137
Posavska;55-59;2013M08;2129
Posavska;55-59;2013M09;2180
Posavska;55-59;2013M10;2226
Posavska;55-59;2013M11;2257
Posavska;55-59;2013M12;2272
Posavska;55-59;2014M01;2208
Posavska;55-59;2014M02;2248
Posavska;55-59;2014M03;2297
Posavska;55-59;2014M04;2397
Posavska;55-59;2014M05;2422
Posavska;55-59;2014M06;2469
Posavska;55-59;2014M07;2478
Posavska;55-59;2014M08;2509
Posavska;55-59;2014M09;2575
Posavska;55-59;2014M10;2503
Posavska;55-59;2014M11;2513
Posavska;55-59;2014M12;2489
Posavska;55-59;2015M01;2710
Posavska;55-59;2015M02;2764
Posavska;55-59;2015M03;2819
Posavska;55-59;2015M04;2820
Posavska;55-59;2015M05;2854
Posavska;55-59;2015M06;2872
Posavska;55-59;2015M07;2838
Posavska;55-59;2015M08;2842
Posavska;55-59;2015M09;2853
Posavska;55-59;2015M10;2839
Posavska;55-59;2015M11;2853
Posavska;55-59;2015M12;2819
Posavska;55-59;2016M01;2752
Posavska;55-59;2016M02;2802
Posavska;55-59;2016M03;2870
Posavska;55-59;2016M04;2906
Posavska;55-59;2016M05;2948
Posavska;55-59;2016M06;2981
Posavska;55-59;2016M07;2970
Posavska;55-59;2016M08;2983
Posavska;55-59;2016M09;3000
Posavska;55-59;2016M10;3029
Posavska;55-59;2016M11;3045
Posavska;55-59;2016M12;3025
Posavska;55-59;2017M01;3022
Posavska;55-59;2017M02;3035
Posavska;55-59;2017M03;3102
Posavska;55-59;2017M04;3227
Posavska;55-59;2017M05;3263
Posavska;55-59;2017M06;3298
Posavska;55-59;2017M07;3285
Posavska;55-59;2017M08;3302
Posavska;55-59;2017M09;3316
Posavska;55-59;2017M10;3306
Posavska;55-59;2017M11;3313
Posavska;55-59;2017M12;3339
Posavska;55-59;2018M01;3311
Posavska;55-59;2018M02;3327
Posavska;55-59;2018M03;3422
Posavska;55-59;2018M04;3507
Posavska;55-59;2018M05;3505
Posavska;55-59;2018M06;3527
Posavska;55-59;2018M07;3501
Posavska;55-59;2018M08;3496
Posavska;55-59;2018M09;3507
Posavska;55-59;2018M10;3554
Posavska;55-59;2018M11;3556
Posavska;55-59;2018M12;3538
Posavska;55-59;2019M01;3534
Posavska;55-59;2019M02;3557
Posavska;55-59;2019M03;3612
Posavska;55-59;2019M04;3638
Posavska;55-59;2019M05;3643
Posavska;55-59;2019M06;3629
Posavska;55-59;2019M07;3618
Posavska;55-59;2019M08;3620
Posavska;55-59;2019M09;3628
Posavska;55-59;2019M10;3651
Posavska;55-59;2019M11;3649
Posavska;55-59;2019M12;3647
Posavska;55-59;2020M01;3561
Posavska;55-59;2020M02;3596
Posavska;55-59;2020M03;3597
Posavska;55-59;2020M04;3633
Posavska;55-59;2020M05;3652
Posavska;55-59;2020M06;3657
Posavska;55-59;2020M07;3677
Posavska;55-59;2020M08;3682
Posavska;55-59;2020M09;3711
Posavska;55-59;2020M10;3697
Posavska;55-59;2020M11;3708
Posavska;55-59;2020M12;3729
Posavska;55-59;2021M01;3663
Posavska;55-59;2021M02;3686
Posavska;55-59;2021M03;3729
Posavska;55-59;2021M04;3752
Posavska;55-59;2021M05;3763
Posavska;55-59;2021M06;3778
Posavska;55-59;2021M07;3780
Posavska;55-59;2021M08;3784
Posavska;55-59;2021M09;3796
Posavska;55-59;2021M10;3804
Posavska;55-59;2021M11;3813
Posavska;55-59;2021M12;3812
Posavska;55-59;2022M01;3804
Posavska;55-59;2022M02;3833
Posavska;55-59;2022M03;3851
Posavska;55-59;2022M04;3858
Posavska;55-59;2022M05;3881
Posavska;55-59;2022M06;3914
Posavska;55-59;2022M07;3900
Posavska;55-59;2022M08;3917
Posavska;55-59;2022M09;3922
Posavska;55-59;2022M10;3940
Posavska;55-59;2022M11;3929
Posavska;55-59;2022M12;3949
Posavska;55-59;2023M01;3915
Posavska;55-59;2023M02;3972
Posavska;55-59;2023M03;3960
Posavska;55-59;2023M04;3975
Posavska;55-59;2023M05;4007
Posavska;55-59;2023M06;4002
Posavska;55-59;2023M07;4008
Posavska;55-59;2023M08;4010
Posavska;55-59;2023M09;4038
Posavska;55-59;2023M10;4022
Posavska;55-59;2023M11;4032
Posavska;55-59;2023M12;4034
Posavska;55-59;2024M01;3986
Posavska;55-59;2024M02;4005
Posavska;55-59;2024M03;4009
Posavska;55-59;2024M04;4037
Posavska;55-59;2024M05;4049
Posavska;55-59;2024M06;4055
Posavska;55-59;2024M07;4048
Posavska;55-59;2024M08;4031
Posavska;55-59;2024M09;4023
Posavska;55-59;2024M10;4020
Posavska;55-59;2024M11;4019
Posavska;55-59;2024M12;3959
Posavska;55-59;2025M01;3939
Posavska;60+;2010M01;377
Posavska;60+;2010M02;375
Posavska;60+;2010M03;382
Posavska;60+;2010M04;413
Posavska;60+;2010M05;421
Posavska;60+;2010M06;422
Posavska;60+;2010M07;414
Posavska;60+;2010M08;409
Posavska;60+;2010M09;400
Posavska;60+;2010M10;399
Posavska;60+;2010M11;413
Posavska;60+;2010M12;342
Posavska;60+;2011M01;351
Posavska;60+;2011M02;360
Posavska;60+;2011M03;361
Posavska;60+;2011M04;377
Posavska;60+;2011M05;381
Posavska;60+;2011M06;393
Posavska;60+;2011M07;383
Posavska;60+;2011M08;401
Posavska;60+;2011M09;408
Posavska;60+;2011M10;400
Posavska;60+;2011M11;416
Posavska;60+;2011M12;412
Posavska;60+;2012M01;377
Posavska;60+;2012M02;385
Posavska;60+;2012M03;392
Posavska;60+;2012M04;398
Posavska;60+;2012M05;409
Posavska;60+;2012M06;413
Posavska;60+;2012M07;382
Posavska;60+;2012M08;395
Posavska;60+;2012M09;395
Posavska;60+;2012M10;387
Posavska;60+;2012M11;403
Posavska;60+;2012M12;356
Posavska;60+;2013M01;369
Posavska;60+;2013M02;385
Posavska;60+;2013M03;397
Posavska;60+;2013M04;418
Posavska;60+;2013M05;424
Posavska;60+;2013M06;424
Posavska;60+;2013M07;423
Posavska;60+;2013M08;416
Posavska;60+;2013M09;421
Posavska;60+;2013M10;425
Posavska;60+;2013M11;424
Posavska;60+;2013M12;409
Posavska;60+;2014M01;380
Posavska;60+;2014M02;381
Posavska;60+;2014M03;384
Posavska;60+;2014M04;419
Posavska;60+;2014M05;440
Posavska;60+;2014M06;454
Posavska;60+;2014M07;459
Posavska;60+;2014M08;466
Posavska;60+;2014M09;479
Posavska;60+;2014M10;479
Posavska;60+;2014M11;471
Posavska;60+;2014M12;466
Posavska;60+;2015M01;489
Posavska;60+;2015M02;505
Posavska;60+;2015M03;535
Posavska;60+;2015M04;539
Posavska;60+;2015M05;549
Posavska;60+;2015M06;551
Posavska;60+;2015M07;558
Posavska;60+;2015M08;569
Posavska;60+;2015M09;570
Posavska;60+;2015M10;552
Posavska;60+;2015M11;563
Posavska;60+;2015M12;582
Posavska;60+;2016M01;578
Posavska;60+;2016M02;588
Posavska;60+;2016M03;617
Posavska;60+;2016M04;638
Posavska;60+;2016M05;666
Posavska;60+;2016M06;685
Posavska;60+;2016M07;684
Posavska;60+;2016M08;699
Posavska;60+;2016M09;718
Posavska;60+;2016M10;718
Posavska;60+;2016M11;740
Posavska;60+;2016M12;722
Posavska;60+;2017M01;722
Posavska;60+;2017M02;747
Posavska;60+;2017M03;758
Posavska;60+;2017M04;807
Posavska;60+;2017M05;833
Posavska;60+;2017M06;854
Posavska;60+;2017M07;863
Posavska;60+;2017M08;866
Posavska;60+;2017M09;882
Posavska;60+;2017M10;905
Posavska;60+;2017M11;916
Posavska;60+;2017M12;891
Posavska;60+;2018M01;908
Posavska;60+;2018M02;920
Posavska;60+;2018M03;965
Posavska;60+;2018M04;1013
Posavska;60+;2018M05;1021
Posavska;60+;2018M06;1038
Posavska;60+;2018M07;1033
Posavska;60+;2018M08;1040
Posavska;60+;2018M09;1058
Posavska;60+;2018M10;1080
Posavska;60+;2018M11;1106
Posavska;60+;2018M12;1134
Posavska;60+;2019M01;1086
Posavska;60+;2019M02;1098
Posavska;60+;2019M03;1123
Posavska;60+;2019M04;1148
Posavska;60+;2019M05;1174
Posavska;60+;2019M06;1205
Posavska;60+;2019M07;1197
Posavska;60+;2019M08;1218
Posavska;60+;2019M09;1218
Posavska;60+;2019M10;1247
Posavska;60+;2019M11;1257
Posavska;60+;2019M12;1263
Posavska;60+;2020M01;1533
Posavska;60+;2020M02;1548
Posavska;60+;2020M03;1570
Posavska;60+;2020M04;1595
Posavska;60+;2020M05;1631
Posavska;60+;2020M06;1643
Posavska;60+;2020M07;1650
Posavska;60+;2020M08;1664
Posavska;60+;2020M09;1674
Posavska;60+;2020M10;1698
Posavska;60+;2020M11;1718
Posavska;60+;2020M12;1738
Posavska;60+;2021M01;1672
Posavska;60+;2021M02;1687
Posavska;60+;2021M03;1726
Posavska;60+;2021M04;1746
Posavska;60+;2021M05;1784
Posavska;60+;2021M06;1808
Posavska;60+;2021M07;1811
Posavska;60+;2021M08;1831
Posavska;60+;2021M09;1841
Posavska;60+;2021M10;1866
Posavska;60+;2021M11;1898
Posavska;60+;2021M12;1919
Posavska;60+;2022M01;1835
Posavska;60+;2022M02;1835
Posavska;60+;2022M03;1863
Posavska;60+;2022M04;1875
Posavska;60+;2022M05;1905
Posavska;60+;2022M06;1915
Posavska;60+;2022M07;1947
Posavska;60+;2022M08;1963
Posavska;60+;2022M09;1955
Posavska;60+;2022M10;1972
Posavska;60+;2022M11;1993
Posavska;60+;2022M12;2017
Posavska;60+;2023M01;1962
Posavska;60+;2023M02;1976
Posavska;60+;2023M03;2011
Posavska;60+;2023M04;2040
Posavska;60+;2023M05;2067
Posavska;60+;2023M06;2107
Posavska;60+;2023M07;2124
Posavska;60+;2023M08;2125
Posavska;60+;2023M09;2123
Posavska;60+;2023M10;2150
Posavska;60+;2023M11;2165
Posavska;60+;2023M12;2181
Posavska;60+;2024M01;2108
Posavska;60+;2024M02;2129
Posavska;60+;2024M03;2158
Posavska;60+;2024M04;2174
Posavska;60+;2024M05;2197
Posavska;60+;2024M06;2207
Posavska;60+;2024M07;2207
Posavska;60+;2024M08;2225
Posavska;60+;2024M09;2228
Posavska;60+;2024M10;2248
Posavska;60+;2024M11;2256
Posavska;60+;2024M12;2130
Posavska;60+;2025M01;2114
Jugovzhodna Slovenija;15-24;2010M01;3170
Jugovzhodna Slovenija;15-24;2010M02;3145
Jugovzhodna Slovenija;15-24;2010M03;3132
Jugovzhodna Slovenija;15-24;2010M04;3111
Jugovzhodna Slovenija;15-24;2010M05;3058
Jugovzhodna Slovenija;15-24;2010M06;3058
Jugovzhodna Slovenija;15-24;2010M07;2959
Jugovzhodna Slovenija;15-24;2010M08;2861
Jugovzhodna Slovenija;15-24;2010M09;2931
Jugovzhodna Slovenija;15-24;2010M10;2984
Jugovzhodna Slovenija;15-24;2010M11;2978
Jugovzhodna Slovenija;15-24;2010M12;2935
Jugovzhodna Slovenija;15-24;2011M01;2902
Jugovzhodna Slovenija;15-24;2011M02;2929
Jugovzhodna Slovenija;15-24;2011M03;2957
Jugovzhodna Slovenija;15-24;2011M04;2966
Jugovzhodna Slovenija;15-24;2011M05;2899
Jugovzhodna Slovenija;15-24;2011M06;2816
Jugovzhodna Slovenija;15-24;2011M07;2755
