MERITVE;STATISTIČNA REGIJA;LETO;DATA
Indeks staranja - 1. julij;Pomurska;2016;153.8
Indeks staranja - 1. julij;Pomurska;2017;158
Indeks staranja - 1. julij;Pomurska;2018;163.8
Indeks staranja - 1. julij;Pomurska;2019;169.1
Indeks staranja - 1. julij;Pomurska;2020;175.1
Indeks staranja - 1. julij;Pomurska;2021;184
Indeks staranja - 1. julij;Pomurska;2022;188.4
Indeks staranja - 1. julij;Pomurska;2023;193.4
Indeks staranja - 1. julij;Pomurska;2024;199.5
Indeks staranja - 1. julij;Podravska;2008;129.4
Indeks staranja - 1. julij;Podravska;2009;132.8
Indeks staranja - 1. julij;Podravska;2010;133.5
Indeks staranja - 1. julij;Podravska;2011;133.7
Indeks staranja - 1. julij;Podravska;2012;135.4
Indeks staranja - 1. julij;Podravska;2013;136.7
Indeks staranja - 1. julij;Podravska;2014;138.2
Indeks staranja - 1. julij;Podravska;2015;140.4
Indeks staranja - 1. julij;Podravska;2016;142.9
Indeks staranja - 1. julij;Podravska;2017;144.9
Indeks staranja - 1. julij;Podravska;2018;147.9
Indeks staranja - 1. julij;Podravska;2019;149.5
Indeks staranja - 1. julij;Podravska;2020;152.9
Indeks staranja - 1. julij;Podravska;2021;155.8
Indeks staranja - 1. julij;Podravska;2022;158.7
Indeks staranja - 1. julij;Podravska;2023;162.5
Indeks staranja - 1. julij;Podravska;2024;167.5
Indeks staranja - 1. julij;Koroška;2008;109.3
Indeks staranja - 1. julij;Koroška;2009;112.2
Indeks staranja - 1. julij;Koroška;2010;114.4
Indeks staranja - 1. julij;Koroška;2011;114.7
Indeks staranja - 1. julij;Koroška;2012;117.4
Indeks staranja - 1. julij;Koroška;2013;120.5
Indeks staranja - 1. julij;Koroška;2014;123.5
Indeks staranja - 1. julij;Koroška;2015;128
Indeks staranja - 1. julij;Koroška;2016;131.2
Indeks staranja - 1. julij;Koroška;2017;134.2
Indeks staranja - 1. julij;Koroška;2018;138.7
Indeks staranja - 1. julij;Koroška;2019;143.5
Indeks staranja - 1. julij;Koroška;2020;147.7
Indeks staranja - 1. julij;Koroška;2021;150.8
Indeks staranja - 1. julij;Koroška;2022;154.9
Indeks staranja - 1. julij;Koroška;2023;160.3
Indeks staranja - 1. julij;Koroška;2024;168.3
Indeks staranja - 1. julij;Savinjska;2008;107.1
Indeks staranja - 1. julij;Savinjska;2009;109.8
Indeks staranja - 1. julij;Savinjska;2010;110.2
Indeks staranja - 1. julij;Savinjska;2011;110.6
Indeks staranja - 1. julij;Savinjska;2012;111.8
Indeks staranja - 1. julij;Savinjska;2013;112.9
Indeks staranja - 1. julij;Savinjska;2014;114.8
Indeks staranja - 1. julij;Savinjska;2015;116.9
Indeks staranja - 1. julij;Savinjska;2016;119.4
Indeks staranja - 1. julij;Savinjska;2017;121.9
Indeks staranja - 1. julij;Savinjska;2018;125.8
Indeks staranja - 1. julij;Savinjska;2019;128.3
Indeks staranja - 1. julij;Savinjska;2020;132.1
Indeks staranja - 1. julij;Savinjska;2021;135.2
Indeks staranja - 1. julij;Savinjska;2022;138.9
Indeks staranja - 1. julij;Savinjska;2023;142.5
Indeks staranja - 1. julij;Savinjska;2024;147.1
Indeks staranja - 1. julij;Zasavska;2008;135.4
Indeks staranja - 1. julij;Zasavska;2009;139.4
Indeks staranja - 1. julij;Zasavska;2010;139.6
Indeks staranja - 1. julij;Zasavska;2011;139.5
Indeks staranja - 1. julij;Zasavska;2012;141.6
Indeks staranja - 1. julij;Zasavska;2013;143.8
Indeks staranja - 1. julij;Zasavska;2014;145.8
Indeks staranja - 1. julij;Zasavska;2015;133.6
Indeks staranja - 1. julij;Zasavska;2016;137.2
Indeks staranja - 1. julij;Zasavska;2017;139.3
Indeks staranja - 1. julij;Zasavska;2018;142.5
Indeks staranja - 1. julij;Zasavska;2019;145.3
Indeks staranja - 1. julij;Zasavska;2020;147.9
Indeks staranja - 1. julij;Zasavska;2021;150.5
Indeks staranja - 1. julij;Zasavska;2022;155.7
Indeks staranja - 1. julij;Zasavska;2023;162.5
Indeks staranja - 1. julij;Zasavska;2024;169.1
Indeks staranja - 1. julij;Posavska;2008;122.6
Indeks staranja - 1. julij;Posavska;2009;124.1
Indeks staranja - 1. julij;Posavska;2010;123.9
Indeks staranja - 1. julij;Posavska;2011;123.3
Indeks staranja - 1. julij;Posavska;2012;124.2
Indeks staranja - 1. julij;Posavska;2013;125.4
Indeks staranja - 1. julij;Posavska;2014;126.4
Indeks staranja - 1. julij;Posavska;2015;129.1
Indeks staranja - 1. julij;Posavska;2016;131.3
Indeks staranja - 1. julij;Posavska;2017;134.4
Indeks staranja - 1. julij;Posavska;2018;138.2
Indeks staranja - 1. julij;Posavska;2019;140.3
Indeks staranja - 1. julij;Posavska;2020;142.9
Indeks staranja - 1. julij;Posavska;2021;146.8
Indeks staranja - 1. julij;Posavska;2022;149.5
Indeks staranja - 1. julij;Posavska;2023;153
Indeks staranja - 1. julij;Posavska;2024;157.9
Indeks staranja - 1. julij;Jugovzhodna Slovenija;2008;103.8
Indeks staranja - 1. julij;Jugovzhodna Slovenija;2009;104.7
Indeks staranja - 1. julij;Jugovzhodna Slovenija;2010;104.1
Indeks staranja - 1. julij;Jugovzhodna Slovenija;2011;103.9
Indeks staranja - 1. julij;Jugovzhodna Slovenija;2012;105
Indeks staranja - 1. julij;Jugovzhodna Slovenija;2013;105.2
Indeks staranja - 1. julij;Jugovzhodna Slovenija;2014;106.6
Indeks staranja - 1. julij;Jugovzhodna Slovenija;2015;108.3
Indeks staranja - 1. julij;Jugovzhodna Slovenija;2016;110.2
Indeks staranja - 1. julij;Jugovzhodna Slovenija;2017;112
Indeks staranja - 1. julij;Jugovzhodna Slovenija;2018;113.7
Indeks staranja - 1. julij;Jugovzhodna Slovenija;2019;114.5
Indeks staranja - 1. julij;Jugovzhodna Slovenija;2020;116.8
Indeks staranja - 1. julij;Jugovzhodna Slovenija;2021;120.2
Indeks staranja - 1. julij;Jugovzhodna Slovenija;2022;122
Indeks staranja - 1. julij;Jugovzhodna Slovenija;2023;125.3
Indeks staranja - 1. julij;Jugovzhodna Slovenija;2024;128.7
Indeks staranja - 1. julij;Osrednjeslovenska;2008;109.9
Indeks staranja - 1. julij;Osrednjeslovenska;2009;108.7
Indeks staranja - 1. julij;Osrednjeslovenska;2010;107.1
Indeks staranja - 1. julij;Osrednjeslovenska;2011;105.7
Indeks staranja - 1. julij;Osrednjeslovenska;2012;106.3
Indeks staranja - 1. julij;Osrednjeslovenska;2013;106.4
Indeks staranja - 1. julij;Osrednjeslovenska;2014;107.1
Indeks staranja - 1. julij;Osrednjeslovenska;2015;108.7
Indeks staranja - 1. julij;Osrednjeslovenska;2016;111.1
Indeks staranja - 1. julij;Osrednjeslovenska;2017;112.8
Indeks staranja - 1. julij;Osrednjeslovenska;2018;114.5
Indeks staranja - 1. julij;Osrednjeslovenska;2019;116.1
Indeks staranja - 1. julij;Osrednjeslovenska;2020;117.7
Indeks staranja - 1. julij;Osrednjeslovenska;2021;120.4
Indeks staranja - 1. julij;Osrednjeslovenska;2022;122.7
Indeks staranja - 1. julij;Osrednjeslovenska;2023;124.7
Indeks staranja - 1. julij;Osrednjeslovenska;2024;129.3
Indeks staranja - 1. julij;Gorenjska;2008;108.9
Indeks staranja - 1. julij;Gorenjska;2009;110.3
Indeks staranja - 1. julij;Gorenjska;2010;109.9
Indeks staranja - 1. julij;Gorenjska;2011;109.3
Indeks staranja - 1. julij;Gorenjska;2012;111
Indeks staranja - 1. julij;Gorenjska;2013;112.2
Indeks staranja - 1. julij;Gorenjska;2014;113.9
Indeks staranja - 1. julij;Gorenjska;2015;116.1
Indeks staranja - 1. julij;Gorenjska;2016;119.3
Indeks staranja - 1. julij;Gorenjska;2017;121.7
Indeks staranja - 1. julij;Gorenjska;2018;124.3
Indeks staranja - 1. julij;Gorenjska;2019;127.1
Indeks staranja - 1. julij;Gorenjska;2020;129.3
Indeks staranja - 1. julij;Gorenjska;2021;129.7
Indeks staranja - 1. julij;Gorenjska;2022;133.1
Indeks staranja - 1. julij;Gorenjska;2023;138.4
Indeks staranja - 1. julij;Gorenjska;2024;143
Indeks staranja - 1. julij;Primorsko-notranjska;2008;125.2
Indeks staranja - 1. julij;Primorsko-notranjska;2009;124.2
Indeks staranja - 1. julij;Primorsko-notranjska;2010;121.7
Indeks staranja - 1. julij;Primorsko-notranjska;2011;119.8
Indeks staranja - 1. julij;Primorsko-notranjska;2012;120.7
Indeks staranja - 1. julij;Primorsko-notranjska;2013;121.2
Indeks staranja - 1. julij;Primorsko-notranjska;2014;123.8
Indeks staranja - 1. julij;Primorsko-notranjska;2015;126.9
Indeks staranja - 1. julij;Primorsko-notranjska;2016;128.5
Indeks staranja - 1. julij;Primorsko-notranjska;2017;129.9
Indeks staranja - 1. julij;Primorsko-notranjska;2018;132.9
Indeks staranja - 1. julij;Primorsko-notranjska;2019;135
Indeks staranja - 1. julij;Primorsko-notranjska;2020;139.8
Indeks staranja - 1. julij;Primorsko-notranjska;2021;142.2
Indeks staranja - 1. julij;Primorsko-notranjska;2022;144.1
Indeks staranja - 1. julij;Primorsko-notranjska;2023;147.6
Indeks staranja - 1. julij;Primorsko-notranjska;2024;153.8
Indeks staranja - 1. julij;Goriška;2008;135.8
Indeks staranja - 1. julij;Goriška;2009;133.9
Indeks staranja - 1. julij;Goriška;2010;131.2
Indeks staranja - 1. julij;Goriška;2011;129.3
Indeks staranja - 1. julij;Goriška;2012;130.6
Indeks staranja - 1. julij;Goriška;2013;132
Indeks staranja - 1. julij;Goriška;2014;134.4
Indeks staranja - 1. julij;Goriška;2015;138.2
Indeks staranja - 1. julij;Goriška;2016;142.2
Indeks staranja - 1. julij;Goriška;2017;145.6
Indeks staranja - 1. julij;Goriška;2018;149.9
Indeks staranja - 1. julij;Goriška;2019;152.7
Indeks staranja - 1. julij;Goriška;2020;156.2
Indeks staranja - 1. julij;Goriška;2021;158.1
Indeks staranja - 1. julij;Goriška;2022;161.6
Indeks staranja - 1. julij;Goriška;2023;166
Indeks staranja - 1. julij;Goriška;2024;172.4
Indeks staranja - 1. julij;Obalno-kraška;2008;144.4
Indeks staranja - 1. julij;Obalno-kraška;2009;140.5
Indeks staranja - 1. julij;Obalno-kraška;2010;136
Indeks staranja - 1. julij;Obalno-kraška;2011;134
Indeks staranja - 1. julij;Obalno-kraška;2012;134.5
Indeks staranja - 1. julij;Obalno-kraška;2013;134.8
Indeks staranja - 1. julij;Obalno-kraška;2014;137.8
Indeks staranja - 1. julij;Obalno-kraška;2015;139.6
Indeks staranja - 1. julij;Obalno-kraška;2016;142.7
Indeks staranja - 1. julij;Obalno-kraška;2017;146.1
Indeks staranja - 1. julij;Obalno-kraška;2018;149.4
Indeks staranja - 1. julij;Obalno-kraška;2019;152.7
Indeks staranja - 1. julij;Obalno-kraška;2020;156.3
Indeks staranja - 1. julij;Obalno-kraška;2021;159.4
Indeks staranja - 1. julij;Obalno-kraška;2022;165.1
Indeks staranja - 1. julij;Obalno-kraška;2023;170.5
Indeks staranja - 1. julij;Obalno-kraška;2024;178.2
Indeks staranja za moške - 1. januar;SLOVENIJA;2008;87.8
Indeks staranja za moške - 1. januar;SLOVENIJA;2009;89.5
Indeks staranja za moške - 1. januar;SLOVENIJA;2010;90.2
Indeks staranja za moške - 1. januar;SLOVENIJA;2011;89.6
Indeks staranja za moške - 1. januar;SLOVENIJA;2012;90.8
Indeks staranja za moške - 1. januar;SLOVENIJA;2013;92.3
Indeks staranja za moške - 1. januar;SLOVENIJA;2014;94.3
Indeks staranja za moške - 1. januar;SLOVENIJA;2015;96.7
Indeks staranja za moške - 1. januar;SLOVENIJA;2016;99.9
Indeks staranja za moške - 1. januar;SLOVENIJA;2017;102.9
Indeks staranja za moške - 1. januar;SLOVENIJA;2018;105.9
Indeks staranja za moške - 1. januar;SLOVENIJA;2019;108.9
Indeks staranja za moške - 1. januar;SLOVENIJA;2020;111.8
Indeks staranja za moške - 1. januar;SLOVENIJA;2021;115.2
Indeks staranja za moške - 1. januar;SLOVENIJA;2022;118
Indeks staranja za moške - 1. januar;SLOVENIJA;2023;121
Indeks staranja za moške - 1. januar;SLOVENIJA;2024;125.6
Indeks staranja za moške - 1. januar;Pomurska;2008;87.2
Indeks staranja za moške - 1. januar;Pomurska;2009;92.7
Indeks staranja za moške - 1. januar;Pomurska;2010;96
Indeks staranja za moške - 1. januar;Pomurska;2011;98.5
Indeks staranja za moške - 1. januar;Pomurska;2012;102.2
Indeks staranja za moške - 1. januar;Pomurska;2013;105.9
Indeks staranja za moške - 1. januar;Pomurska;2014;109.8
Indeks staranja za moške - 1. januar;Pomurska;2015;114.4
Indeks staranja za moške - 1. januar;Pomurska;2016;120
Indeks staranja za moške - 1. januar;Pomurska;2017;126.6
Indeks staranja za moške - 1. januar;Pomurska;2018;131
Indeks staranja za moške - 1. januar;Pomurska;2019;137.2
Indeks staranja za moške - 1. januar;Pomurska;2020;144
Indeks staranja za moške - 1. januar;Pomurska;2021;152.9
Indeks staranja za moške - 1. januar;Pomurska;2022;159.1
Indeks staranja za moške - 1. januar;Pomurska;2023;162.1
Indeks staranja za moške - 1. januar;Pomurska;2024;168
Indeks staranja za moške - 1. januar;Podravska;2008;95.3
Indeks staranja za moške - 1. januar;Podravska;2009;99.3
Indeks staranja za moške - 1. januar;Podravska;2010;101.8
Indeks staranja za moške - 1. januar;Podravska;2011;102.4
Indeks staranja za moške - 1. januar;Podravska;2012;104.1
Indeks staranja za moške - 1. januar;Podravska;2013;105.7
Indeks staranja za moške - 1. januar;Podravska;2014;107.7
Indeks staranja za moške - 1. januar;Podravska;2015;109.8
Indeks staranja za moške - 1. januar;Podravska;2016;113.5
Indeks staranja za moške - 1. januar;Podravska;2017;116.9
Indeks staranja za moške - 1. januar;Podravska;2018;119.7
Indeks staranja za moške - 1. januar;Podravska;2019;122.8
Indeks staranja za moške - 1. januar;Podravska;2020;125.2
Indeks staranja za moške - 1. januar;Podravska;2021;129.5
Indeks staranja za moške - 1. januar;Podravska;2022;132.4
Indeks staranja za moške - 1. januar;Podravska;2023;135.9
Indeks staranja za moške - 1. januar;Podravska;2024;140.4
Indeks staranja za moške - 1. januar;Koroška;2008;84.3
Indeks staranja za moške - 1. januar;Koroška;2009;87.8
Indeks staranja za moške - 1. januar;Koroška;2010;90
Indeks staranja za moške - 1. januar;Koroška;2011;91.4
Indeks staranja za moške - 1. januar;Koroška;2012;93.4
Indeks staranja za moške - 1. januar;Koroška;2013;96.4
Indeks staranja za moške - 1. januar;Koroška;2014;100.3
Indeks staranja za moške - 1. januar;Koroška;2015;104.1
Indeks staranja za moške - 1. januar;Koroška;2016;109.5
Indeks staranja za moške - 1. januar;Koroška;2017;113.6
Indeks staranja za moške - 1. januar;Koroška;2018;118.3
Indeks staranja za moške - 1. januar;Koroška;2019;122.8
Indeks staranja za moške - 1. januar;Koroška;2020;127.2
Indeks staranja za moške - 1. januar;Koroška;2021;131.6
Indeks staranja za moške - 1. januar;Koroška;2022;135.4
Indeks staranja za moške - 1. januar;Koroška;2023;140.9
Indeks staranja za moške - 1. januar;Koroška;2024;147.9
Indeks staranja za moške - 1. januar;Savinjska;2008;79.4
Indeks staranja za moške - 1. januar;Savinjska;2009;82.4
Indeks staranja za moške - 1. januar;Savinjska;2010;84.2
Indeks staranja za moške - 1. januar;Savinjska;2011;84.7
Indeks staranja za moške - 1. januar;Savinjska;2012;86.4
Indeks staranja za moške - 1. januar;Savinjska;2013;87.9
Indeks staranja za moške - 1. januar;Savinjska;2014;90.5
Indeks staranja za moške - 1. januar;Savinjska;2015;93.3
Indeks staranja za moške - 1. januar;Savinjska;2016;95.6
Indeks staranja za moške - 1. januar;Savinjska;2017;99
Indeks staranja za moške - 1. januar;Savinjska;2018;103.1
Indeks staranja za moške - 1. januar;Savinjska;2019;107.3
Indeks staranja za moške - 1. januar;Savinjska;2020;110.4
Indeks staranja za moške - 1. januar;Savinjska;2021;114.3
Indeks staranja za moške - 1. januar;Savinjska;2022;117.1
Indeks staranja za moške - 1. januar;Savinjska;2023;120.5
Indeks staranja za moške - 1. januar;Savinjska;2024;124.9
Indeks staranja za moške - 1. januar;Zasavska;2008;97.2
Indeks staranja za moške - 1. januar;Zasavska;2009;100.9
Indeks staranja za moške - 1. januar;Zasavska;2010;102.8
Indeks staranja za moške - 1. januar;Zasavska;2011;103
Indeks staranja za moške - 1. januar;Zasavska;2012;103.7
Indeks staranja za moške - 1. januar;Zasavska;2013;106.7
Indeks staranja za moške - 1. januar;Zasavska;2014;109.3
Indeks staranja za moške - 1. januar;Zasavska;2015;101
Indeks staranja za moške - 1. januar;Zasavska;2016;105.8
Indeks staranja za moške - 1. januar;Zasavska;2017;109.3
Indeks staranja za moške - 1. januar;Zasavska;2018;112.4
Indeks staranja za moške - 1. januar;Zasavska;2019;116.3
Indeks staranja za moške - 1. januar;Zasavska;2020;120.1
Indeks staranja za moške - 1. januar;Zasavska;2021;122.9
Indeks staranja za moške - 1. januar;Zasavska;2022;125.4
Indeks staranja za moške - 1. januar;Zasavska;2023;132.2
Indeks staranja za moške - 1. januar;Zasavska;2024;137.9
Indeks staranja za moške - 1. januar;Posavska;2008;88.1
Indeks staranja za moške - 1. januar;Posavska;2009;92.2
Indeks staranja za moške - 1. januar;Posavska;2010;92.8
Indeks staranja za moške - 1. januar;Posavska;2011;93.5
Indeks staranja za moške - 1. januar;Posavska;2012;95.8
Indeks staranja za moške - 1. januar;Posavska;2013;98
Indeks staranja za moške - 1. januar;Posavska;2014;100.2
Indeks staranja za moške - 1. januar;Posavska;2015;103
Indeks staranja za moške - 1. januar;Posavska;2016;106.3
Indeks staranja za moške - 1. januar;Posavska;2017;109.9
Indeks staranja za moške - 1. januar;Posavska;2018;113.7
Indeks staranja za moške - 1. januar;Posavska;2019;117.1
Indeks staranja za moške - 1. januar;Posavska;2020;119.6
Indeks staranja za moške - 1. januar;Posavska;2021;124.4
Indeks staranja za moške - 1. januar;Posavska;2022;126.8
Indeks staranja za moške - 1. januar;Posavska;2023;129.4
Indeks staranja za moške - 1. januar;Posavska;2024;133.3
Indeks staranja za moške - 1. januar;Jugovzhodna Slovenija;2008;78
Indeks staranja za moške - 1. januar;Jugovzhodna Slovenija;2009;80
Indeks staranja za moške - 1. januar;Jugovzhodna Slovenija;2010;80.8
Indeks staranja za moške - 1. januar;Jugovzhodna Slovenija;2011;79.9
Indeks staranja za moške - 1. januar;Jugovzhodna Slovenija;2012;80.6
Indeks staranja za moške - 1. januar;Jugovzhodna Slovenija;2013;82.1
Indeks staranja za moške - 1. januar;Jugovzhodna Slovenija;2014;82.7
Indeks staranja za moške - 1. januar;Jugovzhodna Slovenija;2015;84.6
Indeks staranja za moške - 1. januar;Jugovzhodna Slovenija;2016;87.6
Indeks staranja za moške - 1. januar;Jugovzhodna Slovenija;2017;89.6
Indeks staranja za moške - 1. januar;Jugovzhodna Slovenija;2018;93
Indeks staranja za moške - 1. januar;Jugovzhodna Slovenija;2019;95.1
Indeks staranja za moške - 1. januar;Jugovzhodna Slovenija;2020;96.5
Indeks staranja za moške - 1. januar;Jugovzhodna Slovenija;2021;100.3
Indeks staranja za moške - 1. januar;Jugovzhodna Slovenija;2022;102.9
Indeks staranja za moške - 1. januar;Jugovzhodna Slovenija;2023;105.3
Indeks staranja za moške - 1. januar;Jugovzhodna Slovenija;2024;109.7
Indeks staranja za moške - 1. januar;Osrednjeslovenska;2008;84.2
Indeks staranja za moške - 1. januar;Osrednjeslovenska;2009;83.3
Indeks staranja za moške - 1. januar;Osrednjeslovenska;2010;82.8
Indeks staranja za moške - 1. januar;Osrednjeslovenska;2011;81.6
Indeks staranja za moške - 1. januar;Osrednjeslovenska;2012;81.8
Indeks staranja za moške - 1. januar;Osrednjeslovenska;2013;82.5
Indeks staranja za moške - 1. januar;Osrednjeslovenska;2014;83.9
Indeks staranja za moške - 1. januar;Osrednjeslovenska;2015;85.5
Indeks staranja za moške - 1. januar;Osrednjeslovenska;2016;87.8
Indeks staranja za moške - 1. januar;Osrednjeslovenska;2017;89.6
Indeks staranja za moške - 1. januar;Osrednjeslovenska;2018;91.6
Indeks staranja za moške - 1. januar;Osrednjeslovenska;2019;93.4
Indeks staranja za moške - 1. januar;Osrednjeslovenska;2020;95.4
Indeks staranja za moške - 1. januar;Osrednjeslovenska;2021;97.9
Indeks staranja za moške - 1. januar;Osrednjeslovenska;2022;99.7
Indeks staranja za moške - 1. januar;Osrednjeslovenska;2023;101.6
Indeks staranja za moške - 1. januar;Osrednjeslovenska;2024;104.8
Indeks staranja za moške - 1. januar;Gorenjska;2008;83.5
Indeks staranja za moške - 1. januar;Gorenjska;2009;85.1
Indeks staranja za moške - 1. januar;Gorenjska;2010;86
Indeks staranja za moške - 1. januar;Gorenjska;2011;85.2
Indeks staranja za moške - 1. januar;Gorenjska;2012;86.8
Indeks staranja za moške - 1. januar;Gorenjska;2013;88.1
